sentence_id	sentence	sentence_domain	source
d413381f2e812482c8e6594212ddc9ca9cc8096e964e5f72c218842df0df5fc5	Løse gjenstander i bilene kan også gjøre stor skade.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d41f22aadfcdc7a0eb349e0057a21ceb94d6344d8688eea35b07c3eea9e455b7	Trygdesvindel straffes strengt.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d43679d5365e7bfc85760726cf954ddf473d19d6c41e093c87ccc2f5924dd6d4	Jeg syns det var flott at han informerte meg.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d43787e65d7fe2bdd9f909ac5eab40ffa19f0678196b3b832d5f559ea7e2479b	Vi trenger det bidraget, sier statsministeren.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d43ffca4f221424c06d50eb189124ffb69c1b9ad3303169d89d41b6266833d14	Virkningene kommer til å bli langvarige, sier han.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d4409ca1a8b73246a17b689e8706e762c62f2c23b6d1b0d00609c1c8f77d7c51	Rabatten omfatter også bøker som er omfattet av fastprisordningen.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d4452cdb886dab61f65b4822619ceca36c81616f1b6f476c196f7812f756d743	Nå beklager de og endrer teksten.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d4469f72dcc14bf4add4cba0550774fde51ae579aa17566e8bc86fd5549ea64b	Fint vær med sol, men så kan det komme noen byger.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d46f16918ffcafa37820ecffe1f699b9c564abd3f1059d35d85d900b94eda5a3	Dobbeltarbeidet er det nå slutt på.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d470eb846645d0a8cf68a38b4d8ffd783a4d67347dd12655ba1c7d3a253deda4	En kvinne er livstruende skadd.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d470fac9ff7e66c56d5ce77b4de407656b23f791f0d1e6586f32fa1dfb9f620d	Boka kommer ut i juni neste år.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d47f1683b0e4cbb922ca2e7129585f1bc3dfb1bfe46bc33d53d8f1a54c18debf	Forskerne fant ikke mye å sette fingeren på.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d4919f5274574cc1668ef91c1ed053245d2f4611070eb83b69883de57020c992	Foreløpig har heller ikke de funnet noen åpenbar løsning.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d4bcb0ad77574deccd4358bf13e922c8d8f11c47ce2a9e8d532c83dfb80018d4	Bondelaget er skeptiske til forslaget.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d4c6ee0243928ca089c5e100f6957ee6648de4782abc50fea874884a1537c4d5	Men verdensorganisasjonen har tidligere kommet til motsatt resultat.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d4c883fd01093531a38c554c870b47dd3406a152432a3fb0e650bb55577ad653	Er det fordi de har gamle ting som lukter annerledes?	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d4d30149ea368fd63b98642cdd97146560a0106f13bd1db110aaeaa9b3472c77	Eksperter har i ettertid sagt at møtet var et tilbakeslag.	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."
d4e6914ef2ef3a4498f4ff89dc841d437d5d0260ed43a9f7310c9dc9bfcf7d86	Innstillingen blir nå sendt departementet for videre behandling.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d503326a1fbec44197ffc418d396ff2521c95bc07219fc62e1890b9a063fbf6b	Da blir det for langt mellom hvert tjenestested.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d51d0608c6c94c44cb747936fcc0232c500621b5452066d6204c0dead82b9d47	Hjemmekampene blir viktige i europaligaen.	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."
d53404245f7736146fedabd7477479281924bf8e505b70fe8631c8a0b5b051ae	Ingen ble skadd i brannen.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d54460c3b0b7ba14c3891476ff887172edbb23c0976ecaa5ba214b74b9c0e3c6	Det er det ingen tvil om.	general,general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d54a9c90580f8d49585e943043d139652590dc71f04bb6a16fca2c1306b08a1a	Også hovedstaden sakker etter.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d55213359def9c9799c074bdb76affcf4d1913882b48b19181adb68190971838	Det er særlig to ting som er problematisk.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d558c5fadfd04498d22f89de06cc985578ba90d55f55e6b1b1768c5f1ba49458	Han vil følge opp i sin dialog med helseregionene.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d5670ca22625dd65e5eacbc577e1d87701c5612d04644951e83c04b93d7a1844	Få minutter senere går bomben av.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d569c845a8475474254011854aec1811390228e21e24c27a30de9118c6093d5b	Å videreselge bilskiltet er ikke lov.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d598436d7ef93d59d59919fff947abd9f730c9e1e6582dbde4d99cddfa8722a7	Helsefaren varierer avhengig av hvilket stoff og i hvilke mengder.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d599e66dd28cbbfff5ec0b0fca041cd319b1685f0709a413b560d2b74058ee6f	Navnet er frigitt i samråd med pårørende.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d5ace8c45e7c2fb6a6b4d5b6d9ec40e7e16aebfe879bf2d5dc6622c41462dcd1	Han har tidligere sagt at han sitter på gjerdet i saken.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d5bd65b94dfd43feacaebe85477eaa22e7028753e72e9cd80b0d4ec6a6214cb6	Hun er utdannet grafisk designer og jobber som det i dag.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d5ca88b9e83e13e272f4b7d47760f29228586a16eb6635d8ef033b8ed53cd1fd	Kun ett poeng ble tatt i de seks kampene.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d5d250d5dfb5e2117250c4545e46c0816e2d882b2b2ee4ab7c71d7406af58aa0	Flere sier nei til tvang.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d5d53c9391b1548bc8e16229ddaf5a751ad92e426a3b930a8596eb6b08dacb21	Kommunen venter på svar på vannprøver.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d5eaf1eb1788b19ae77da89e19007fe3cdb8e5e03989c30a93d246570d42ef8b	Ulykkene er mange og konsekvensene alvorlige i sommertrafikken.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d5f69f4b74f2cefae545afbda79ff57e040bb0892e16d234d260cb917b75f4ef	Christiansen har gitt ut ti diktsamlinger.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d5faa2a2c5e6f909b92000b44903003c9a1f4158fdce0f71ab5d1479f47bb78d	E-bøkene skal gjøres tilgjengelig på en rekke språk.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d5fd450579eb133cc8d0ac66d6a8e252d7560819860c220896acadf974d0a92e	Jeg har snakket med lokomotivfører, og han har det bra.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d60a369921545b229d0656c02816588c2ed3dbde4d4f9e0f0370855323b04d1c	Overgangen til fornybar energi går altfor langsomt.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d6107e194528692ab741cd6fb3ce4bc21692288c6185af7c74cc67bcf5a44073	Også helt sør i landet er det varslet nedbør fra mandag.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d61279f4e55dcca98f1938d961e6244bb9e237a15f6d691148d9084d460aa6d3	Alle tre avanserte i strake sett.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d62079faa197fe1dec441c91962e3699070049da16d24c2908ef34a104e37826	Identiteten til de omkomne er ennå ikke kjent.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d624c723ba894aa1607efaf8dc344f76c8d931c1f1d9a5d6707b41680e26792c	Andelen er større blant menn.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d63eedeb6f857ae1c61d025fe3298990ba28e3f7c7a0fae7ed2b70a2f2cd9504	Hun starter i jobben på nyåret.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d65bf58ad28175d00ccc754222b907731afd21251d62e0328df5ad9948633ff0	Årsaken til økningen er endringer i kravene til standarder.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d67c7017d80a56d16d9d9cb2bcbcd2812a48e6992aad0603fcc6a3b5969f5ca1	Politiet ber folk i området være oppmerksomme.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
d6833d8bf8fdcb7c4e0de967e3c65f413d0135aa93ebc53c65f2d4845e860b75	Også beslag av farmasøytiske preparater har økt.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
