sentence_id	sentence	sentence_domain	source	is_used	clips_count
39e0d8c9d8a92a618deb0e0f95fe8a714ddf65203ab9f30b9748d5ad34525a84	Det som er hyggelig, er at folk i stadig økende grad kjøper norske kvalitetsski.		sentence-collector	1	1
39e423ef7139aaf701845046d07fa512b4e7bd8ec659aba6aca673f5e08a241f	Det var vel ikke annet å vente, vi var nok forut for vår tid.		sentence-collector	1	1
39e5940bafd94d29ca3c47df2a3619a5be6dc9d1f7c8d545efa5e87bda33f5ae	Kan du kjøpe kaviar og majones når du er på butikken?		sentence-collector	1	1
39e7a97c5c88670421120de5d203487c50239f39bb982529fe57bd8da64ee895	Planer og dokumenter		sentence-collector	1	1
39e7fb017185f9d8ec9ef34aa48440d77c68a08962011b24d3cfda1e51ce53ed	Bulgaris motsatte seg dette og insisterte på å først forsøke samarbeid med parlamentet.	finance,history_law_government,news_current_affairs	Aftenbladet, onsdag 30. juni 1875	1	1
3a1960b139fec3d7810eb6bdf1601c98a33c3be80e95781ba161cebc829d1a51	Utbyggingen skal delfinansieres med bompenger.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
3a1b9314bbc4f5e1806ba7f84b0d448e0cc48b243785b226d8d4bf7995055028	og evig liv.		sentence-collector	1	1
3a2002ff089db6dffd880903355a1102b6ba8b52a45f1c0a13396e5636c876ab	Røn		sentence-collector	1	1
3a2e4d891873f335f6adb10db1c23e4b0fdb116e74f1440b62930dce9d823cc2	Jeg lurer på om tilfeldige setninger noen gang slutter å være tilfeldige.		sentence-collector	1	1
3a4c36900cf740e2c939efcce731441f5712fb9d3c7c2c4149b3242b6b68e299	fyrtårn		sentence-collector	1	1
3a6bd1347322eead866c665f1fbe2b7bfbc32f0e34d1165589d62bb7696f1de5	Deres hjerne, derimot, varierer sterkt i størrelse.		sentence-collector	1	1
3a6fda2da726682d552fa4c9a9b378b68e7b2b21e8197a1f74755c9d400739c2	møysommelig		sentence-collector	1	1
3a724e14503a35fb41a3f8354f9f8e2983ffbe8e32eb0224bd9cbef44d5066b3	Ronald Abrahamsen		sentence-collector	1	1
3a72d6303a6b249ad6c6709ed67c7346c707d7cfc2a4a0c2bea37d0efc67fd22	Kjæresten min er god i sjakk.		sentence-collector	1	1
3a85cbe3c73972a2c4c5d1fff34a5359f920b644d3928b8345aef0d7009a9535	På stranda i havna ligger fiskebåtene på rekke og rad.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
3a908f7109f1391dfdae695bd594d7dc023f3d786c2a941400f32b9415ee5e17	salte		sentence-collector	1	1
3a97119237be207c3eb32a4bc7361a827ce49196512a635f4952e122e161f60c	Yrkesmuligheter og videre utdanning		sentence-collector	1	1
3ab9969ea1542134c5b9c0d52284230e9c606e041361f02f86b6324f848cdd24	Mars		sentence-collector	1	1
3acb2ed903e4ac307cd4ef9e37babfc762c0a82b4989299ec90d4d7428f0dead	øyeblikket		sentence-collector	1	1
3ad5675b25626d5059d4e2392e997eb9c7cc42e1079611e0767888d1856fbb96	tastaturet		sentence-collector	1	1
3af7ad392ee70ecf1b340b5e977effd6bccff107f842d7589a667c075b749682	Det er gøy å være her.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
3b2a4d5aeab954bd164f95ff809aec923da1039e903b641856a25af9c1148fa0	Aldri har fjellet vært så populært.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
3b2d9505d5847a4737b1ad5e8c4ff25ebd20b6f5fdb810b350402e79c4cb0d70	januar		sentence-collector	1	1
3b6131c9a8f56d154cc4773f78029f14e2f24afe173d4ad7bb13754955e7049e	Nå er det fotballting annethvert år.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
3b66c6722a189008c27f684af7c0a178c9b293d0e60f83262e988406d85caad9	Jeg definerer meg ikke lenger selv som en politisk forfatter.		sentence-collector	1	1
3b67e2cc030d82bf825e59fccc3933430da92c0de593993a5f530511015e0ac5	Den ene elva etter den andre ble opptatt av leietagere med langsiktige avtaler.		sentence-collector	1	1
3b9805453d282289bff322b01fe2545d038a248130a4e8188d1d9ba07d7c2280	fjorten tusen ni hundre og nittini		sentence-collector	1	1
3bbf1422bd09a84d6a0a1513830ac38ce60351cffc9b28edbd5a87f62dee56ba	Her kan de stikke innom for å hente sko eller få en håndsrekning.		sentence-collector	1	1
3be42f40939bc7d3969b3accb27ac6aac2320ef269e28e45a095d21c3698af2c	Politikerne har vedtatt at omorganiseringen ikke skal koste noe.		sentence-collector	1	1
3be4a5fdb90c81398ec4502ab8692351629dcf25049722d07bd66570caab5bf7	Tre måneders sommeropphold ligger foran dem.		sentence-collector	1	1
3bebe73c47f0500154f9dcf04c1ea3fa2fa252f2f5e7ae60e55960cd73990b6e	Spillerne som sitter på venstre side i bussen ser alle mot blomstermengden på fortauet.		sentence-collector	1	1
3bfa632040ab8a63e9e4b4868e9ac8e5fef9f7238b90e76f0120284160e6dfe7	fantasiverden		sentence-collector	1	1
3c0317036a699180ea0a0bb1916af4083c7f07ffc7c8c7134f660e1a96604d59	Ifølge teorien har man her nådd et optimum.		sentence-collector	1	1
3c3a26b65fecf23849a81f37ec9ac46fd5a4abb79f92c2cd973fb09c529ec762	Walter Lindberg		sentence-collector	1	1
3c523c4b505d28431ffbeb37d07a53342563d8077d0c9921e7b2b29363f4c084	Å faen, de ble store		sentence-collector	1	1
3c60ee8ea14fad0a7c4e34c0c4334aa25baa001359b93ea9814f11b7980f4b84	Urbefolkningens kunnskap om naturen er verdifull.	nature_environment	Selvsitering	1	1
3c85d3987c9ed0395c9985cebb49d8d1324b4fd427ea96373bceb636b77a70e9	sving		sentence-collector	1	1
3c97f24fbdb40efe66151303982533b3a1b508579c5dce8b6f1af5851efd3a3c	Flere av foreldrene krever nå at klassen får en ny lærer.		sentence-collector	1	1
3c9a078c11312d4217b24c80cd1100e95be4b9cfa59be05a4988cd5320267f06	jeg og alle mine venner lever livet i baris.		sentence-collector	1	1
3c9d925db977c6ab17aebb6596216f1087935e92b08b7be9b20b2093a57cb0fd	Universitetsledelsen har med andre ord truffet et valg på sine egne premisser.		sentence-collector	1	1
3ca62c0bf966bc0e43ae3c64d4cac0ffdacd84e49a4ec63c32c9e25cd9c688ef	Musikken og dansen er ungdommenes uttrykk, som i seg sjøl er positivt.		sentence-collector	1	1
3cb4ee03db7ddc769a4db148573a49f68c6ef1635348c81051694ab465395c1e	Når jeg pusser tennene får jeg vondt i håndleddet.		sentence-collector	1	1
3cbf9d31c34dbed3bd67c9900f5a79ece880e4bce23c1330b8c47899e8c783b2	Alder vil ha ære.		sentence-collector	1	1
3cdd0f36b64791913b2b85bcfaaefe0c0a174d59e262f077efd961d58b1e09aa	førtiåtte tusen ett hundre og trettito		sentence-collector	1	1
3ce32758b7c5cdfa1767ce13715df671c6e5f7348e958fbe1cf221044be30133	Disse handlinger lar seg ikke unnskylde, og vi tar det fulle ansvar, uttaler han.		sentence-collector	1	1
3cf33173a7fd27a8286693e0d775ef8eed474d80037fc01bee89cc23a1021f35	Maria undret seg, og hun måtte spørre engelen:		sentence-collector	1	1
3d0f6c95a9152e83e6098e0250293be5549b2dab73a60e2028376077e0c304fb	Forbruker ikke mer enn vi tjener.		sentence-collector	1	1
3d146095d0b7baabe08c65830d598927d0d217c639c6c2578b08b7bbd2faf95c	seks en sju fem førtifem seks hundre og atten		sentence-collector	1	1
3d46b1f2e4f18624723a8dce09a47b031cc0d17c4f7403468fb4bc5eb4cfb947	Burde man sykle oppover eller nedover?		sentence-collector	1	1
3d64cde5ba4088d4226719004411a9807c72bf861478d285909e5385ca29bd0c	Vi ville jo nødig oppnevne komiteen først, og så få problem med medlemmene etterpå.		sentence-collector	1	1
3d7048a27f7b69b868d49ba964703b79da2a705f4e72ead8fa3204d1634f2593	Vindkraft er en fornybar energikilde.	nature_environment	Selvsitering	1	1
3d8f36b2b93be350b9c3493ee7ac1cadaadfe4e496f9c379373cf58eb31ae859	Det kommer noen som skal hjelpe deg om et øyeblikk.		sentence-collector	1	1
3db9d1debd67e8cbfdcfaa7dab391dab3d83eba3f77a0a070cd503cdb1e0c740	Det er nesten ikke sitteplasser for dem som venter på tur.		sentence-collector	1	1
3ddd40b38dfeff6b4810b6968e88df540a97b0a2d8d7f3dce6e3e04bcd3ed373	Vi må beskytte verdenshavene mot forurensning.	nature_environment	Selvsitering	1	1
3de171ce419c56816ffb71dec7fe6ca36dc0f9bbb9208889ecefc75e4332a870	Dette kommer også til uttrykk i moderne japansk kunst.		sentence-collector	1	1
3df41147a4343b909c5b3e9236fe68a643d854a6c7bd9bbb81a0c9a067963700	Du er død i løpet av få minutter		sentence-collector	1	1
3df80dd7c8792fe6d43be50ba7acb09a0ba2c528b27d1ad7b9a3e8bb434fd2a3	minne		sentence-collector	1	1
3e0562c2bfdc3d742d653d3c2536176f80e8b7ceffaf8d23df834d062aa82cee	Her er det ingen trafikklys, derfor er dette blitt en drosjeløype.		sentence-collector	1	1
3e18bac91c4908bf75f1e2661085b6bc20b797c103c1d49a440c4b1e27d34187	ville		sentence-collector	1	1
3e3b1f3fa1c2f3ee1c3c601b40211812f455e120a0bfdcc892550dbca6d217d8	Det var lunt og godt i bukta.		sentence-collector	1	1
3e4c50c683e3d23a407a9b4a08866147ad3bb0cc8bc2d602567f6a727e1a9a18	I slike situasjoner høstet han mange seire.		sentence-collector	1	1
3e6a3fe14285596f5a98f42884c05c2eaf192d9d3a51cab33819a5620d6963c4	Signy Strømme		sentence-collector	1	1
3e6ad6c30608823b80dda843e11ed9d0909e657f418044123db89f2a83f8d9cf	Jeg jobber med planleggingen	general,service_retail	Selvsitering	1	1
3e74d52b7a17dbdd67acb9ba335599023c916f292069eea8f66e740106606516	Besøk oss		sentence-collector	1	1
3e798d2e300142b135c229c5d9e250efb04e60935738cee7dc9d1d6a017d2e46	gjestearbeidere		sentence-collector	1	1
3e8169924f81f4ac1382c0b579da24e368ee2ead19c3a2d472c400bdbf4e6b57	Norske ordtak		sentence-collector	1	1
3e97c69cf1ba87139f696544d643ba8d9fa15a78267d095d926d4744b7af1b67	vindu		sentence-collector	1	1
3ec49100978bb591210b01a4a6929f1e27107b3010f006d4ff9447c1473c77c0	jernring		sentence-collector	1	1
3ed7f20265a0c0ee95d979facfa5d3a438f2f742f64e6c39ddff230f18342be3	Flere påpeker at selve protokollføringen gjerne er mangelfull fra de ansattes side.		sentence-collector	1	1
3eef503170138d2c36f8e4205d8754a524839f256100ef756aa74d49ef41f152	Røyse		sentence-collector	1	1
3eff38c1dbc6fe395140bdfd8b99b2f186c1f9bcd6751f46ff92a57e1d6993f0	Må en setning ha innhold.		sentence-collector	1	1
3f027df068362f471867eeae9797b2f6a12543c8eeef027ebef2cb548d93959b	Sjokoladepålegget var smurt utover gulvet i en form som lignet noe på en mann.		sentence-collector	1	1
3f0415c49db3924d623d5688ea2197a33044afb29af91c764946fa66a63f47fc	ideer		sentence-collector	1	1
3f0fbd84705792fabcb5be73741f5c95ec2533e4b8a34d6521a5893a8c9a4412	Østerås		sentence-collector	1	1
3f3e1ae9b28c7738ca596e87169dbb18e0ce2c8e2c9593b5b906a05f846dcc31	Først og fremst	general,language_fundamentals	Selvsitering	1	1
3f7cc3378a5482c2cf376eb2d61888230af4349f20e4453cfcdee36724965675	S K O G M O		sentence-collector	1	1
3fa8998f09401103e2fe394e5e3bce2a234c26a8c11e6f886f93917876ff520e	gårdens		sentence-collector	1	1
3fb1646dd608913f662b7e1e090db052a80dfa516c303b8d879487bfe7b7946b	Er det et problem at jeg fikset bilmotoren selv?		sentence-collector	1	1
3fb2cf492ff062fd0c2fc62a1eaf1d575633f3adeadce7935f7dafce89d5dbc5	Kan du kjøpe et par kniver på butikken?		sentence-collector	1	1
3fb7d1fc6d5f84a99568d2534d0bcf93cd4a388a18fbf35af5d35651b160749b	Har du hørt historien om tre jenter?		sentence-collector	1	1
3fd4d753f2c02855ac1d7d02716f5682dc7146f7ba136e8db8e8f89ca770330f	Dagene glir inn i hverandre.		sentence-collector	1	1
3fd4ea3a68a61d34b51c0ea18f919f9237628199a27fe4af4376d4ac9eb50aa9	Det er mye finere å gå på tur i skogen.		sentence-collector	1	1
401ccc9ebb93735089a249759b0ea7744caaf92c52e9c28c451733177b0917c9	Bra vind i ryggen er best		sentence-collector	1	1
4024ae3e1a7b046855f94b349840cfed718fa17a474f1fd3ebd2dffcf06e977b	sekstien tusen fire hundre og syttisju		sentence-collector	1	1
4037384cd52d090e1fe7e232c790c9c8aa9ff245b74741381488fb2812f1a266	Hva heter du?		Self Citation	1	1
40408d080451fd39422473cb6deed42d6f02bc672e310536ee646c5bd4068f78	oppgaver		sentence-collector	1	1
4065f706b87c0907102ceadebb782b2df8e8da55e8ca2c377b7eb615d4698a20	normal		sentence-collector	1	1
4068485756226e0e6d050baadc38f3871cdea9906b9e14d5453b6d282c286d1a	Hvor ofte trenger jeg å ta tablettene?		Self	1	1
406b3ad6939e9c41f8d2de33ccd9ec4d0fd93bc075378eb37d233a25c439be25	Om bare noen hadde spiker til overs, for jeg har gått tom.		sentence-collector	1	1
406bff6799793a743232f9c10c2b8068e8d40c5f4ee13efcdb6149ef0266d485	H E R M O D		sentence-collector	1	1
40add60e9a14d16b329cbbb3f0e83a03e933e474ab13fdaf11a42140e65c2dde	Vi kan ikke skifte syn etter trender og moter.		sentence-collector	1	1
40bf95247b08f3ff7b0ba14f63fbade033a9eb48abb75934c5126da7c9e46423	Hva betyr dette egentlig i lengden?		Self Citation	1	1
40c42c2278555bad70313bb016c95510c7ef7d0f71370b5dd3341642307d633c	På denne siden finner du informasjon om helse		sentence-collector	1	1
40d223df71ea2247535ebb4c6ad8e2a8f3df2be933b24f19a534f3d17cdaee5b	Helle		sentence-collector	1	1
40d59c67bb7f69d0aff4343f11a46f994d9615759d6a6e888810f20a9ab54253	Den eneste kundegruppe som er litt spesiell, er de amerikanske sommerturistene.		sentence-collector	1	1
40d99efc364103abfb5eaced20c053e3fef43e60d9108df66378740585172b47	Egersund		sentence-collector	1	1
410537663042ab85f51f427b32d0136071fa2c641a5fbec71b2c8ca0cc4b376e	driver		sentence-collector	1	1
41265efded2ed1ded555c66b211f2459b83a9a7fbc6e621b6840e80c3b426927	Hjemmelekser er noe herk!		sentence-collector	1	1
41349e61c7648f6f2b6507b47b59681d54c8a53ff09d5394e2ba4b653ad80213	Likestilling, kort og godt, er det hun krever.		sentence-collector	1	1
41564154d6d1016bdc907bf120901d4be9ce3b84cd1346a9bbf5169b1dad7d29	dimensjonert		sentence-collector	1	1
41597c27c175e662076f40bc3779b28e7cef31b1ac1d109db83eb1931f1e1cb3	trettito tusen og nittiåtte		sentence-collector	1	1
416930083819431507c10b1927360d8a20d796e39dab4c8d695590e283e1353c	Han sluttet ikke å undre seg over livet.		sentence-collector	1	1
41c6865d233d85fc2da59c0d71836e4c1506db4fd9b695094b5fc03bd07a3368	Den omhandler en liten verden sentrert rundt fire personer.		sentence-collector	1	1
41cbf28a5dfb29663617077ff123e456cb4b0e752acf40d0ce4f72d87fa19190	Ferdige stykker passer så godt som aldri.		sentence-collector	1	1
41d08a70dab6474afe47254ed204db70ccb6fcefc6df1dd62470d778823691fc	Storslåtte isbreer strakk seg mot horisonten.	general,nature_environment,news_current_affairs	Finnmarksposten, torsdag 22. oktober 1874	1	1
41d2b38bbf81819acdd751e20714837c2fb1faf2329894f504437904de176456	Nå ønsker vestlandslegen debatt og forbedringer.		sentence-collector	1	1
4200e45045f526a18f16e294cbc2c100c43c12be6b5108fabfe9c7dd85cb4f22	Vi skal alle arbeide for fred og forsåelse.		sentence-collector	1	1
421eb2e1088248b800e428f5b18be9e4c0db795b70cdfac369efc6feb2db4bd8	Selv stiller jeg gjerne opp på settet.		sentence-collector	1	1
42599b1691a1c93a14dd2998e9b9b41653dce23144379aa89cbf389fa10a0eb0	Det samme kan vi si om ledelse, organisasjon og styring.		sentence-collector	1	1
42721f637be559db9379f9babdebe31f0c349d9abb002f7012383fc67d12eb4c	Det er det kanskje ingen som vet svaret på.		sentence-collector	1	1
427f6fcf32ca50b22082044b140ea8dc1ec9a7889c0cb80f10ec08bb08a9008d	piken		sentence-collector	1	1
42862498c3d4d9b31ed91dd125f6ebc17d951b98f018442fdf8b134dfef36eae	At det skulle skje nå, var det ingen som hadde forutsett.		sentence-collector	1	1
428629f4fdbf162ecb29b6b4e6b34bc5eec8c5806eae32bda5d564cdb263672b	En marinejeger kan vi bruke		sentence-collector	1	1
4286b32f08bb1bf2c748ffad18d29ccb0fa058abff0035104a0474d8b4b98000	Bekymring for ungdommens fysiske eller psykiske helse		sentence-collector	1	1
429599eb78f70fdbc2952b2853d507bd572d2c4a6a2547e73d5830c956d2211e	Kan en datamaskin snakke?		sentence-collector	1	1
429e9eff0b9219170414b88a90ce49862f9081fd3b90fa73dfa6a237e20db4b9	sytti tusen fire hundre og nittito		sentence-collector	1	1
42c30226149dbe3610fe1a9c838a82317d9578e8fd7fe98da451e12d0b3f5c60	ringvirkninger		sentence-collector	1	1
42d9009d3480f6d2dc429f49135114581c19885d2ef338253e518cb116b0eab3	fem fem fire en sekstitre fem hundre og nittiseks		sentence-collector	1	1
42e01f65cbd85ccfbcc0719e4cd42e712b9ee136e7f97cf92b1b2b6188fb26fb	Så langt tilbake som hun kan huske, har hun vært spesielt opptatt av bønn.		sentence-collector	1	1
42f618f4f3c4df43debe39881b6e1f58b06db18df44fd225c2d166401fc0a7cd	Gunvor Thomassen		sentence-collector	1	1
430621b9838b57284e0d8269df6f7e90249e34059f7328f5ef16f4c35e8162ca	Hvor fort kan du løpe til bussen?		Selvsitering	1	1
431f3208a1ab3e64f01ae25ea754aa2000f6099a33b2427747890c1e2efb7c3a	Markedet kan ikke løse problemer som global fordeling og sykehuskø.		sentence-collector	1	1
4326dd8021dd99da115d678ff4cd3f4b6f2a1dc92615176a06677c182133c4ee	Den tar opp næring gjennom hele vekstsesongen det året den sås.		sentence-collector	1	1
4356ca3440eadccd74ed8664d4186f7d9afb143e4f286add796a4bb113ab6bdd	For dem går stipendiekuttet ikke ut over det kunstneriske arbeidet, bare levestandarden.		sentence-collector	1	1
435cdbb1ff1328ed9199ab316a62b7b7dd5339a1297e379e7ef7544294ee7fbe	svar		sentence-collector	1	1
43683f75b9440c1016ceca73db44c2f86e93d4c68cc26ed07c68fe76b8134957	mora mi får sterke medisiner		sentence-collector	1	1
436e2814ae640681071ad52663f5300e24a7def5b3944b628774e22b06803af4	Fribryting var lite forskjellig fra i dag.		sentence-collector	1	1
4396a60c1a1625b9ee42bb372508e9741c0b7c1549a73b2f710cfad9ce9435d2	De som måtte gå, spesielt den hovedansvarlige, mener fremdeles at historien er korrekt.		sentence-collector	1	1
4397ed5c0ad7cdaf85fb590476172d31b7671cd6f8409f83adb9bfb060e74485	Likevel har jeg på følelsen at du kommer etterhvert.		sentence-collector	1	1
43a08807a445d9960c16579b86fe2d0c0d60ec66fc01a447bea10bd0860d2d1c	to hundre og femtitre		sentence-collector	1	1
43adce3fa643b847ae563decfe1121adb9f27fb7c5788a40a77ceb518f62eb21	presiserer		sentence-collector	1	1
43b2f798ffeab3e274a43d1217968844ea6a579f260e252d3b300b2d03983a1e	De var bratte og vakre.	general,nature_environment,news_current_affairs	Finnmarksposten, torsdag 22. oktober 1874	1	1
43bb45dacb6d6c63dc6cb8df90ffe8f6207d95ca9786bdc44261aec0fe1915ff	Kombinasjonen fungerte ikke i det hele tatt.		sentence-collector	1	1
43e3ae01208e5fd5bc0fbb10728dc2254bf2d2f1a79ba3046eb6e818b4236181	Selvsagt må salg av krøtter registreres.		sentence-collector	1	1
43f7e0c6e8884eaba4956f0827b4d4e064449bf7027cbe60dd5ec703f49fdfc1	En utfordring for en bransje der nesten bare de største aktørene hadde overlevd.		sentence-collector	1	1
442fc64abfa718d38d474de2e8a63bb522ec3f13d1f821888236d93aa9d4e89c	fem åtte fem sju syttisju fem hundre og syttito		sentence-collector	1	1
444ddae548ba695fee975f1e9687d3c629f841bb0b6780ce36bd166c194a8e69	Han fikk sågar smedverktøyet med i graven.		sentence-collector	1	1
446c42dfaf9f8d5c8b62d34dc4e900f78a715cfef597aa38f49e816dd6b18e3a	Det er uaktuelt å gi fra seg ordningen.		sentence-collector	1	1
447024c2921f266168d81549778a608596eea9c7aebe2d56d0112a9f89dc515f	nittini tusen ett hundre og syttini		sentence-collector	1	1
448d765228ee24d0b4cde78318d820c94227e416419ce8fe20dc8247613fa76a	Snakk høyere, er du snill.		sentence-collector	1	1
449a6f371f67369bea6b1cd256658bb29942275bb563199114c8d49aed9f5a4c	Lillesand		sentence-collector	1	1
44a7b08d837d222be150b2fdf63058f5afd841940db9a229c634844b60fca632	Du har fått en aktiveringsmail	general,service_retail	Selvsitering	1	1
44b4b9164389927f3b26d0266b4e4b108e5787945fe506e2ae12791cce0bddb5	På vei hjem så jeg tre forskjellige rosa biler.		sentence-collector	1	1
